Offer ID,Data ID,Date,Drop Number,Delivered,Clicks,CTR,Revenue,eCPM,Offer Type,Audience Type
767,76,1/20/2023,4,133546,84,0.000628997,100.00,0.748805655,Beauty,Credit Card
205,97,1/20/2023,2,167503,180,0.001074608,724.00,4.322310645,Auto Warranty,Housing
961,97,1/20/2023,3,167568,119,0.000710159,490.00,2.924186002,Injury Claim,Housing
656,97,1/20/2023,4,167606,725,0.004325621,416.00,2.482011384,Credit Card,Housing
178,97,1/20/2023,5,167622,93,0.00055482,200.00,1.193160802,Health,Housing
936,30,1/20/2023,2,163227,66,0.000404345,1587.00,9.722656178,Credit Repair,Lending
564,30,1/20/2023,3,162011,96,0.000592552,1006.00,6.209454914,Injury Claim,Lending
686,30,1/20/2023,4,163187,347,0.002126395,448.11,2.745990796,Loan,Lending
205,54,1/20/2023,2,204962,248,0.00120998,619.50,3.02251149,Auto Warranty,Mortgage
205,54,1/20/2023,2,112339,259,0.002305522,1445.50,12.86730343,Auto Warranty,Mortgage
787,54,1/20/2023,3,204867,615,0.003001948,312.00,1.522939273,Home Financing,Mortgage
787,54,1/20/2023,3,112366,491,0.004369649,300.00,2.669846751,Home Financing,Mortgage
961,54,1/20/2023,4,204716,174,0.000849958,462.00,2.256785009,Injury Claim,Mortgage
961,54,1/20/2023,4,112247,197,0.001755058,1078.00,9.603820147,Injury Claim,Mortgage
739,76,1/21/2023,2,141430,2279,0.016113979,1316.00,9.304956516,Credit Card,Credit Card
534,76,1/21/2023,3,133620,480,0.003592277,489.20,3.661128574,Bank Account,Credit Card
271,97,1/21/2023,4,167246,178,0.0010643,375.46,2.244956531,Credit Repair,Housing
687,97,1/21/2023,2,167165,2088,0.012490653,1014.24,6.067298777,Rent To Own,Housing
393,97,1/21/2023,3,167197,105,0.000628002,713.00,4.264430582,Identity Protection,Housing
205,30,1/21/2023,2,163245,86,0.000526816,1626.00,9.960488836,Auto Warranty,Lending
413,30,1/21/2023,3,163253,870,0.005329152,2400.00,14.7011081,Injury Claim,Lending
255,30,1/21/2023,4,163199,704,0.004313752,295.00,1.807609115,Credit Score,Lending
155,76,1/21/2023,4,133557,339,0.002538242,363.33,2.72041151,Loan,Credit Card
328,54,1/21/2023,2,204319,243,0.001189317,1870.00,9.152354896,Home Warranty,Mortgage
328,54,1/21/2023,2,112167,248,0.002210989,275.00,2.451701481,Home Warranty,Mortgage
869,54,1/21/2023,3,204209,495,0.002423987,648.00,3.173219594,Home Financing,Mortgage
869,54,1/21/2023,3,112087,473,0.004219936,384.00,3.42591023,Home Financing,Mortgage
913,54,1/21/2023,4,204075,417,0.002043366,1518.00,7.438441749,Home Warranty,Mortgage
913,54,1/21/2023,4,111977,349,0.003116711,627.00,5.599364155,Home Warranty,Mortgage
284,76,1/22/2023,3,133386,674,0.005053004,508.50,3.812244164,Resources,Credit Card
789,97,1/22/2023,2,167099,174,0.001041299,786.00,4.703798347,Employment,Housing
542,97,1/22/2023,4,167154,878,0.005252641,240.00,1.435801716,Health,Housing
421,97,1/22/2023,3,167111,150,0.000897607,456.00,2.728725219,Injury Claim,Housing
789,30,1/22/2023,2,163256,175,0.001071936,1776.00,10.87862008,Employment,Lending
219,30,1/22/2023,3,163246,426,0.002609559,417.00,2.554427061,Credit Card,Lending
455,30,1/22/2023,4,162006,724,0.00446897,247.41,1.527165661,Shopping,Lending
895,76,1/22/2023,2,141479,164,0.001159183,124.00,0.876455163,Loan,Credit Card
543,54,1/22/2023,2,203911,983,0.004820731,649.00,3.182761107,Credit Score,Mortgage
543,54,1/22/2023,2,112125,439,0.003915273,177.00,1.578595318,Credit Score,Mortgage
865,54,1/22/2023,3,203853,296,0.001452027,420.00,2.060308163,Home Financing,Mortgage
865,54,1/22/2023,3,112173,243,0.002166297,228.00,2.032574684,Home Financing,Mortgage
178,54,1/22/2023,4,203739,233,0.00114362,650.00,3.190356289,Health,Mortgage
178,54,1/22/2023,4,112105,201,0.001792962,150.00,1.33803131,Health,Mortgage
935,76,1/23/2023,3,133325,49,0.000367523,240.00,1.800112507,Home Services,Credit Card
168,97,1/23/2023,2,166960,60,0.000359368,477.00,2.85697173,Home Financing,Housing
687,97,1/23/2023,3,167140,1252,0.007490726,1014.30,6.068565275,Rent To Own,Housing
837,97,1/23/2023,4,105701,217,0.002052961,529.00,5.004683021,Survey,Housing
174,97,1/23/2023,5,15178,32,0.002108315,472.00,31.09764132,Tax Debt,Housing
837,30,1/23/2023,2,163273,980,0.006002217,1068.00,6.541191746,Survey,Lending
547,30,1/23/2023,3,163236,1933,0.011841751,1260.00,7.71888554,Credit Card,Lending
542,30,1/23/2023,4,163219,462,0.002830553,408.00,2.49970898,Health,Lending
656,76,1/23/2023,2,141469,1745,0.012334858,2080.00,14.70286777,Credit Card,Credit Card
381,76,1/23/2023,4,133306,837,0.006278787,788.09,5.911886937,Loan,Credit Card
256,76,1/23/2023,5,133315,715,0.005363237,1176.50,8.824963432,Credit Card,Credit Card
619,54,1/23/2023,2,204031,192,0.000941033,1740.00,8.528115826,Life Insurance,Mortgage
619,54,1/23/2023,2,112295,222,0.001976936,0.00,,Life Insurance,Mortgage
838,54,1/23/2023,3,203935,547,0.002682227,588.00,2.883271631,Home Financing,Mortgage
838,54,1/23/2023,3,112359,485,0.004316521,432.00,3.84481884,Home Financing,Mortgage
174,54,1/23/2023,4,203799,514,0.002522093,477.60,2.343485493,Tax Debt,Mortgage
174,54,1/23/2023,4,112263,292,0.002601035,1114.40,9.926690005,Tax Debt,Mortgage
517,97,1/24/2023,3,167201,255,0.00152511,408.00,2.440176793,Home Financing,Housing
255,97,1/24/2023,5,167189,790,0.004725191,767.00,4.587622391,Credit Score,Housing
619,97,1/24/2023,2,167040,94,0.000562739,442.00,2.646072797,Life Insurance,Housing
866,97,1/24/2023,4,167141,225,0.001346169,480.00,2.871826781,Personal Care,Housing
619,30,1/24/2023,2,163256,47,0.000287891,800.00,4.900279316,Life Insurance,Lending
540,30,1/24/2023,3,163272,600,0.003674849,360.00,2.204909599,Credit Card,Lending
983,30,1/24/2023,4,163286,647,0.003962373,393.75,2.411413103,Credit Card,Lending
159,76,1/24/2023,2,141586,87,0.000614468,420.00,2.966394983,Home Security,Credit Card
543,76,1/24/2023,3,133308,436,0.003270621,708.00,5.311009092,Credit Score,Credit Card
432,76,1/24/2023,4,133240,618,0.004638247,406.00,3.047132993,Credit Card,Credit Card
854,54,1/24/2023,2,205029,87,0.00042433,750.90,3.662408732,Identity Protection,Mortgage
854,54,1/24/2023,2,113168,145,0.001281281,1752.10,15.48229181,Identity Protection,Mortgage
551,54,1/24/2023,3,205000,486,0.002370732,684.00,3.336585366,Home Financing,Mortgage
551,54,1/24/2023,3,113244,390,0.003443891,456.00,4.026703402,Home Financing,Mortgage
289,54,1/24/2023,4,204849,182,0.000888459,450.00,2.196740038,Home Delivery,Mortgage
289,54,1/24/2023,4,113157,191,0.00168792,1050.00,9.279143137,Home Delivery,Mortgage
205,76,1/25/2023,2,141648,153,0.001080142,821.00,5.796057834,Auto Warranty,Credit Card
201,97,1/25/2023,5,167088,102,0.000610457,505.00,3.022359475,Identity Protection,Housing
699,97,1/25/2023,3,167121,503,0.003009795,400.00,2.393475386,Credit Card,Housing
661,97,1/25/2023,4,167106,172,0.001029287,490.00,2.932270535,Home Sale,Housing
687,97,1/25/2023,2,167109,1863,0.011148412,913.98,5.469364307,Rent To Own,Housing
256,30,1/25/2023,2,124491,586,0.004707168,1393.25,11.19157208,Credit Card,Lending
159,30,1/25/2023,3,163388,129,0.000789532,1380.00,8.446152716,Home Security,Lending
663,30,1/25/2023,4,163434,976,0.00597183,1140.49,6.978290931,Loan,Lending
256,76,1/25/2023,3,96464,377,0.003908194,770.50,7.987435727,Credit Card,Credit Card
540,76,1/25/2023,4,133435,544,0.004076891,300.00,2.248285682,Credit Card,Credit Card
972,76,1/25/2023,7,79591,58,0.000728726,0.00,0,Tax Debt,Credit Card
427,54,1/25/2023,2,205050,144,0.000702268,465.00,2.267739576,Home Sale,Mortgage
427,54,1/25/2023,2,113319,197,0.001738455,1085.00,9.574740335,Home Sale,Mortgage
962,54,1/25/2023,3,204977,411,0.002005103,540.00,2.634441913,Home Financing,Mortgage
962,54,1/25/2023,3,113348,368,0.003246639,216.00,1.905635741,Home Financing,Mortgage
522,54,1/25/2023,4,204799,138,0.000673831,1036.00,5.05861845,Life Insurance,Mortgage
522,54,1/25/2023,4,113252,173,0.001527567,407.00,3.593755519,Life Insurance,Mortgage
758,76,1/26/2023,4,133189,3062,0.022989887,910.00,6.832396069,Credit Card,Credit Card
458,76,1/26/2023,3,133190,46,0.000345371,680.00,5.1054884,Employment,Credit Card
453,97,1/26/2023,4,166895,737,0.00441595,432.00,2.588453818,Credit Card,Housing
686,97,1/26/2023,5,166990,608,0.003640937,595.83,3.568057968,Loan,Housing
774,97,1/26/2023,3,166945,1629,0.009757705,515.00,3.084848303,Survey,Housing
205,97,1/26/2023,2,166829,218,0.001306727,805.00,4.825300158,Auto Warranty,Housing
1000,30,1/26/2023,2,163436,783,0.004790866,468.00,2.863506204,Credit Card,Lending
656,30,1/26/2023,3,163409,905,0.005538251,1092.00,6.68261846,Credit Card,Lending
739,30,1/26/2023,4,163410,508,0.003108745,420.00,2.570222141,Credit Card,Lending
789,76,1/26/2023,2,141696,126,0.000889228,1364.00,9.626242096,Employment,Credit Card
205,54,1/26/2023,2,205042,156,0.00076082,727.20,3.546590455,Auto Warranty,Mortgage
205,54,1/26/2023,2,113631,186,0.001636877,1696.80,14.93254482,Auto Warranty,Mortgage
614,54,1/26/2023,3,204725,515,0.00251557,564.00,2.75491513,Home Financing,Mortgage
614,54,1/26/2023,3,113709,458,0.004027825,456.00,4.010236657,Home Financing,Mortgage
808,54,1/26/2023,4,204571,286,0.001398048,685.40,3.350426013,Home Solar,Mortgage
808,54,1/26/2023,4,113608,247,0.002174143,72.29,0.636310823,Home Solar,Mortgage
690,76,1/27/2023,3,141583,1333,0.009414972,672.00,4.74633254,Credit Card,Credit Card
789,97,1/27/2023,3,166803,151,0.000905259,544.00,3.26133223,Employment,Housing
840,97,1/27/2023,2,166770,161,0.000965401,477.00,2.860226659,Injury Claim,Housing
950,97,1/27/2023,4,166816,171,0.001025082,0.00,0,Life Insurance,Housing
393,97,1/27/2023,5,166931,130,0.000778765,778.00,4.660608275,Identity Protection,Housing
205,30,1/27/2023,2,163505,159,0.000972447,1805.00,11.03941775,Auto Warranty,Lending
840,30,1/27/2023,3,163504,226,0.001382229,790.00,4.831686075,Injury Claim,Lending
256,30,1/27/2023,4,124505,216,0.00173487,329.00,2.642464158,Credit Card,Lending
840,76,1/27/2023,2,141655,340,0.002400198,520.00,3.670890544,Injury Claim,Credit Card
393,76,1/27/2023,4,133194,52,0.000390408,949.00,7.124945568,Identity Protection,Credit Card
256,76,1/27/2023,5,96131,338,0.003516035,499.75,5.198635196,Credit Card,Credit Card
840,54,1/27/2023,2,204664,1315,0.006425165,486.00,2.374623774,Injury Claim,Mortgage
840,54,1/27/2023,2,114103,808,0.007081321,1134.00,9.938388999,Injury Claim,Mortgage
839,54,1/27/2023,3,204521,404,0.001975347,444.00,2.170926213,Home Financing,Mortgage
839,54,1/27/2023,3,114150,405,0.003547963,288.00,2.522996058,Home Financing,Mortgage
240,54,1/27/2023,4,204302,245,0.001199205,450.00,2.202621609,Resources,Mortgage
240,54,1/27/2023,4,114014,222,0.001947129,1050.00,9.209395337,Resources,Mortgage
983,76,1/28/2023,3,133301,608,0.004561106,414.00,3.105753145,Credit Card,Credit Card
1000,97,1/28/2023,4,168097,332,0.00197505,156.00,0.928035598,Credit Card,Housing
410,97,1/28/2023,3,166730,132,0.000791699,384.00,2.303124813,Home Services,Housing
687,97,1/28/2023,2,168027,962,0.00572527,533.40,3.174489814,Rent To Own,Housing
789,30,1/28/2023,2,163504,175,0.00107031,1236.00,7.559448087,Employment,Lending
311,30,1/28/2023,3,163494,780,0.004770817,400.50,2.449631179,Credit Card,Lending
432,30,1/28/2023,4,163488,17,0.000103983,0.00,0,Credit Card,Lending
471,76,1/28/2023,2,141626,3350,0.023653849,570.00,4.024684733,Resources,Credit Card
542,76,1/28/2023,4,133242,203,0.001523544,320.00,2.401645127,Health,Credit Card
699,54,1/28/2023,2,204146,536,0.002625572,1750.00,8.572296298,Credit Card,Mortgage
699,54,1/28/2023,2,114305,298,0.00260706,400.00,3.499409475,Credit Card,Mortgage
964,54,1/28/2023,3,204039,352,0.00172516,396.00,1.940805434,Home Financing,Mortgage
964,54,1/28/2023,3,114344,360,0.003148394,480.00,4.197859092,Home Financing,Mortgage
935,54,1/28/2023,4,203928,144,0.000706132,400.00,1.9614766,Home Services,Mortgage
935,54,1/28/2023,4,114257,178,0.001557891,40.00,0.35008796,Home Services,Mortgage
956,97,1/29/2023,3,167915,110,0.000655093,700.00,4.168775869,Education,Housing
222,97,1/29/2023,4,167933,361,0.002149667,283.79,1.689900139,Loan,Housing
913,97,1/29/2023,2,167882,129,0.000768397,363.00,2.162232997,Home Warranty,Housing
953,30,1/29/2023,2,163569,103,0.000629704,100.00,0.611362789,Credit Score,Lending
256,30,1/29/2023,3,124647,568,0.004556869,1317.25,10.56784359,Credit Card,Lending
115,30,1/29/2023,4,163513,667,0.004079186,485.00,2.966125018,Credit Card,Lending
143,76,1/29/2023,2,133246,90,0.000675442,680.00,5.103342689,Home Improvement,Credit Card
256,76,1/29/2023,3,96342,154,0.001598472,247.25,2.566378111,Credit Card,Credit Card
699,76,1/29/2023,4,133131,473,0.003552892,850.00,6.384688765,Credit Card,Credit Card
630,54,1/29/2023,2,204436,119,0.000582089,1350.00,6.603533624,Home Improvement,Mortgage
630,54,1/29/2023,2,114628,188,0.001640088,600.00,5.234323202,Home Improvement,Mortgage
828,54,1/29/2023,3,204484,462,0.002259345,528.00,2.582109114,Home Financing,Mortgage
828,54,1/29/2023,3,114654,421,0.003671917,336.00,2.930556282,Home Financing,Mortgage
328,54,1/29/2023,4,204675,341,0.001666056,2585.00,12.62977892,Home Warranty,Mortgage
328,54,1/29/2023,4,114560,327,0.002854399,1485.00,12.96263966,Home Warranty,Mortgage
999,76,1/30/2023,2,141524,154,0.001088155,140.70,0.994177666,Loan,Credit Card
656,76,1/30/2023,4,132917,1440,0.010833829,780.00,5.868323841,Credit Card,Credit Card
542,97,1/30/2023,4,166425,236,0.001418056,344.00,2.066997146,Health,Housing
771,97,1/30/2023,3,166214,122,0.000733994,234.00,1.407823649,Debt,Housing
866,97,1/30/2023,2,166338,103,0.000619221,227.50,1.367697099,Personal Care,Housing
109,97,1/30/2023,5,166779,1299,0.00778875,600.72,3.601892325,Home Financing,Housing
619,30,1/30/2023,2,163656,33,0.000201642,720.00,4.399472063,Life Insurance,Lending
688,30,1/30/2023,3,163639,119,0.000727211,1020.00,6.233232909,Injury Claim,Lending
547,30,1/30/2023,4,163639,1378,0.008420975,728.00,4.448817214,Credit Card,Lending
159,76,1/30/2023,3,132997,103,0.000774454,1020.00,7.669345925,Home Security,Credit Card
619,54,1/30/2023,2,205848,286,0.001389375,558.00,2.71073802,Life Insurance,Mortgage
619,54,1/30/2023,2,114964,288,0.002505132,1302.00,11.32528444,Life Insurance,Mortgage
787,54,1/30/2023,3,205889,461,0.002239071,312.00,1.515379646,Home Financing,Mortgage
787,54,1/30/2023,3,114995,503,0.004374103,240.00,2.087047263,Home Financing,Mortgage
854,54,1/30/2023,4,205830,89,0.000432396,666.00,3.23567993,Identity Protection,Mortgage
854,54,1/30/2023,4,114870,147,0.001279707,1554.00,13.52833638,Identity Protection,Mortgage
789,76,1/31/2023,2,141658,73,0.000515326,154.00,1.08712533,Employment,Credit Card
739,76,1/31/2023,4,132897,1577,0.011866333,644.00,4.845858071,Credit Card,Credit Card
178,97,1/31/2023,4,27840,30,0.001077586,600.00,21.55172414,Health,Housing
687,97,1/31/2023,2,166353,1286,0.007730549,752.70,4.524715515,Rent To Own,Housing
255,97,1/31/2023,3,166404,256,0.001538425,354.00,2.127352708,Credit Score,Housing
598,97,1/31/2023,5,15043,73,0.004852755,240.95,16.01741674,Home Financing,Housing
1000,30,1/31/2023,2,163669,985,0.006018244,1352.00,8.260574696,Credit Card,Lending
256,30,1/31/2023,3,124938,168,0.001344667,370.50,2.965470874,Credit Card,Lending
656,30,1/31/2023,4,163699,1301,0.007947513,1196.00,7.306092279,Credit Card,Lending
256,76,1/31/2023,3,96313,262,0.002720297,541.00,5.617102572,Credit Card,Credit Card
176,54,1/31/2023,2,205818,181,0.000879418,1450.00,7.045059227,Home Security,Mortgage
176,54,1/31/2023,2,114997,229,0.001991356,870.00,7.56541475,Home Security,Mortgage
869,54,1/31/2023,3,205773,518,0.002517337,444.00,2.157717485,Home Financing,Mortgage
869,54,1/31/2023,3,115058,507,0.004406473,300.00,2.607380625,Home Financing,Mortgage
143,54,1/31/2023,4,205598,128,0.000622574,467.40,2.273368418,Home Improvement,Mortgage
143,54,1/31/2023,4,114907,186,0.0016187,1090.60,9.491153716,Home Improvement,Mortgage
